"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MS","WD","GW","IN","FALSE","FA WU FILTROL CORPORATION 1315 HINDS COUNTY MS",NA,NA,"928000000001315",NA,NA,"049N0018 HINDS",NA,"928000000001315",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","31800020","3180002060","31800020606",NA,NA,"LYNCH CREEK PEARL RIVER",NA,NA,NA,"Hinds",NA,NA,"700 E Mcdowell",NA,NA,NA,NA,"32.266813637231401",NA,"NAD27",NA,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FILTROL CORPORATION 1315 HINDS COUNTY MS",NA,NA,"928000000001315",NA,NA,"049N0018 HINDS",NA,"928000000001315",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","31800020","3180002060","31800020606",NA,NA,"LYNCH CREEK PEARL RIVER",NA,NA,NA,"Hinds",NA,NA,"700 E Mcdowell",NA,NA,NA,NA,"32.266813637231401",NA,"NAD27",NA,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FILTROL CORPORATION 1315 HINDS COUNTY MS",NA,NA,"928000000001315",NA,NA,"049N0018 HINDS",NA,"928000000001315",NA,NA,NA,"3295","Minerals and Earths, Ground or Otherwise Treated","31800020","3180002060","31800020606",NA,NA,"LYNCH CREEK PEARL RIVER",NA,NA,NA,"Hinds",NA,NA,"700 E Mcdowell",NA,NA,NA,NA,"32.266813637231401",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FIVE COUNTY FARMERS 172 COAHOMA COUNTY MS",NA,NA,"928000000000172",NA,NA,"027J0069 COAHOMA",NA,"928000000000172",NA,NA,NA,"5191","Farm Supplies","80302070","8030207030","80302070304",NA,NA,"HOPSON BAYOU BIG SUNFLOWER RIVER",NA,NA,NA,"Coahoma",NA,NA,NA,NA,NA,NA,NA,"34.187608968991199",NA,"NAD27",NA,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FIVE COUNTY FARMERS 172 COAHOMA COUNTY MS",NA,NA,"928000000000172",NA,NA,"027J0069 COAHOMA",NA,"928000000000172",NA,NA,NA,"5191","Farm Supplies","80302070","8030207030","80302070304",NA,NA,"HOPSON BAYOU BIG SUNFLOWER RIVER",NA,NA,NA,"Coahoma",NA,NA,NA,NA,NA,NA,NA,"34.187608968991199",NA,"NAD27",NA,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FIVE COUNTY FARMERS 172 COAHOMA COUNTY MS",NA,NA,"928000000000172",NA,NA,"027J0069 COAHOMA",NA,"928000000000172",NA,NA,NA,"5191","Farm Supplies","80302070","8030207030","80302070304",NA,NA,"HOPSON BAYOU BIG SUNFLOWER RIVER",NA,NA,NA,"Coahoma",NA,NA,NA,NA,NA,NA,NA,"34.187608968991199",NA,"NAD27",NA,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FIVE COUNTY FARMERS 172 COAHOMA COUNTY MS",NA,NA,"928000000000172",NA,NA,"027J0069 COAHOMA",NA,"928000000000172",NA,NA,NA,"5191","Farm Supplies","80302070","8030207030","80302070304",NA,NA,"HOPSON BAYOU BIG SUNFLOWER RIVER",NA,NA,NA,"Coahoma",NA,NA,NA,NA,NA,NA,NA,"34.187608968991199",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FIVE COUNTY FARMERS 172 COAHOMA COUNTY MS",NA,NA,"928000000000172",NA,NA,"027J0069 COAHOMA",NA,"928000000000172",NA,NA,NA,"5191","Farm Supplies","80302070","8030207030","80302070304",NA,NA,"HOPSON BAYOU BIG SUNFLOWER RIVER",NA,NA,NA,"Coahoma",NA,NA,NA,NA,NA,NA,NA,"34.187608968991199",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FLORIDA GAS TRANS COMPANY 1048 MS",NA,NA,"928000000001048",NA,NA,"111R0002 PERRY",NA,"928000000001048",NA,NA,NA,"4922","Natural Gas Transmission","31700070","3170007020","31700070206",NA,NA,"MIDDLE CREEK BLACK CREEK",NA,NA,NA,"Perry",NA,NA,NA,NA,NA,NA,NA,"30.947409810182201",NA,"NAD27",NA,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FLORIDA GAS TRANS COMPANY 1048 MS",NA,NA,"928000000001048",NA,NA,"111R0002 PERRY",NA,"928000000001048",NA,NA,NA,"4922","Natural Gas Transmission","31700070","3170007020","31700070206",NA,NA,"MIDDLE CREEK BLACK CREEK",NA,NA,NA,"Perry",NA,NA,NA,NA,NA,NA,NA,"30.947409810182201",NA,"NAD27",NA,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FLORIDA GAS TRANS COMPANY 1048 MS",NA,NA,"928000000001048",NA,NA,"111R0002 PERRY",NA,"928000000001048",NA,NA,NA,"4922","Natural Gas Transmission","31700070","3170007020","31700070206",NA,NA,"MIDDLE CREEK BLACK CREEK",NA,NA,NA,"Perry",NA,NA,NA,NA,NA,NA,NA,"30.947409810182201",NA,"NAD27",NA,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FLORIDA GAS TRANS COMPANY 1048 MS",NA,NA,"928000000001048",NA,NA,"111R0002 PERRY",NA,"928000000001048",NA,NA,NA,"4922","Natural Gas Transmission","31700070","3170007020","31700070206",NA,NA,"MIDDLE CREEK BLACK CREEK",NA,NA,NA,"Perry",NA,NA,NA,NA,NA,NA,NA,"30.947409810182201",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FLORIDA GAS TRANS COMPANY 1048 MS",NA,NA,"928000000001048",NA,NA,"111R0002 PERRY",NA,"928000000001048",NA,NA,NA,"4922","Natural Gas Transmission","31700070","3170007020","31700070206",NA,NA,"MIDDLE CREEK BLACK CREEK",NA,NA,NA,"Perry",NA,NA,NA,NA,NA,NA,NA,"30.947409810182201",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FLORIDA GAS TRANS COMPANY 1048 MS",NA,NA,"928000000001048",NA,NA,"111R0002 PERRY",NA,"928000000001048",NA,NA,NA,"4922","Natural Gas Transmission","31700070","3170007020","31700070206",NA,NA,"MIDDLE CREEK BLACK CREEK",NA,NA,NA,"Perry",NA,NA,NA,NA,NA,NA,NA,"30.947409810182201",NA,"NAD27",NA,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FRIEDMAN STEEL 479 WASHINGTON COUNTY MS",NA,NA,"928000000000479",NA,NA,"151D0117 WASHINGTON",NA,"928000000000479",NA,NA,NA,"3441","Fabricated Structural Metal","80302090","8030209010","80302090103",NA,NA,"DITCH NUMBER TEN GRANICUS BAYOU",NA,NA,NA,"Washington",NA,NA,"Highway 82e",NA,NA,NA,NA,"33.391783076696903",NA,"NAD27",NA,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FRIEDMAN STEEL 479 WASHINGTON COUNTY MS",NA,NA,"928000000000479",NA,NA,"151D0117 WASHINGTON",NA,"928000000000479",NA,NA,NA,"3441","Fabricated Structural Metal","80302090","8030209010","80302090103",NA,NA,"DITCH NUMBER TEN GRANICUS BAYOU",NA,NA,NA,"Washington",NA,NA,"Highway 82e",NA,NA,NA,NA,"33.391783076696903",NA,"NAD27",NA,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FRIEDMAN STEEL 479 WASHINGTON COUNTY MS",NA,NA,"928000000000479",NA,NA,"151D0117 WASHINGTON",NA,"928000000000479",NA,NA,NA,"3441","Fabricated Structural Metal","80302090","8030209010","80302090103",NA,NA,"DITCH NUMBER TEN GRANICUS BAYOU",NA,NA,NA,"Washington",NA,NA,"Highway 82e",NA,NA,NA,NA,"33.391783076696903",NA,"NAD27",NA,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FRIEDMAN STEEL 479 WASHINGTON COUNTY MS",NA,NA,"928000000000479",NA,NA,"151D0117 WASHINGTON",NA,"928000000000479",NA,NA,NA,"3441","Fabricated Structural Metal","80302090","8030209010","80302090103",NA,NA,"DITCH NUMBER TEN GRANICUS BAYOU",NA,NA,NA,"Washington",NA,NA,"Highway 82e",NA,NA,NA,NA,"33.391783076696903",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FRIEDMAN STEEL 479 WASHINGTON COUNTY MS",NA,NA,"928000000000479",NA,NA,"151D0117 WASHINGTON",NA,"928000000000479",NA,NA,NA,"3441","Fabricated Structural Metal","80302090","8030209010","80302090103",NA,NA,"DITCH NUMBER TEN GRANICUS BAYOU",NA,NA,NA,"Washington",NA,NA,"Highway 82e",NA,NA,NA,NA,"33.391783076696903",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU FUTORIAN CORPORATION 4071 UNION COUNTY MS","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","928000000004071",NA,NA,"145B0003 UNION",NA,"928000000004071",NA,NA,NA,"2512","Wood Household Furniture, Upholstered","80302010","8030201040","80302010406",NA,NA,"MIDDLE CREEK HELL CREEK",NA,"Highway 78","New Albany","Union","MS",NA,"Highway 78","New Albany","UNION","MS",NA,"34.514823527447703",NA,"NAD27",NA,1971,0.042,0.047,0.041,0.041,0.042,NA,NA,NA,NA,NA,NA,NA,"Mgal per day",NA,0.043,"Mgal per day",NA,NA,NA,"E_110044592973","NA","TENNESSEE VALLEY AUTHORITY","HIGHWAY 78","HIGHWAY 78","OK","NEW ALBANY","MS","UNION","38652","GOOD","(615) 751-4032","NA","NA","NA","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMERS","3612","NA","NA","NA","NA","NA","NA","38652 _ (615) 751-4032","NEW ALBANY_HIGHWAY 78","NA","FRS","N","Mississippi","28","145","28145","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU FUTORIAN CORPORATION 4071 UNION COUNTY MS","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","928000000004071",NA,NA,"145B0003 UNION",NA,"928000000004071",NA,NA,NA,"2512","Wood Household Furniture, Upholstered","80302010","8030201040","80302010406",NA,NA,"MIDDLE CREEK HELL CREEK",NA,"Highway 78","New Albany","Union","MS",NA,"Highway 78","New Albany","UNION","MS",NA,"34.514823527447703",NA,"NAD27",NA,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043,"Mgal per day",NA,NA,NA,"E_110044592973","NA","TENNESSEE VALLEY AUTHORITY","HIGHWAY 78","HIGHWAY 78","OK","NEW ALBANY","MS","UNION","38652","GOOD","(615) 751-4032","NA","NA","NA","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMERS","3612","NA","NA","NA","NA","NA","NA","38652 _ (615) 751-4032","NEW ALBANY_HIGHWAY 78","NA","FRS","N","Mississippi","28","145","28145","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU FUTORIAN CORPORATION 4071 UNION COUNTY MS","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","928000000004071",NA,NA,"145B0003 UNION",NA,"928000000004071",NA,NA,NA,"2512","Wood Household Furniture, Upholstered","80302010","8030201040","80302010406",NA,NA,"MIDDLE CREEK HELL CREEK",NA,"Highway 78","New Albany","Union","MS",NA,"Highway 78","New Albany","UNION","MS",NA,"34.514823527447703",NA,"NAD27",NA,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021,"Mgal per day",NA,NA,NA,"E_110044592973","NA","TENNESSEE VALLEY AUTHORITY","HIGHWAY 78","HIGHWAY 78","OK","NEW ALBANY","MS","UNION","38652","GOOD","(615) 751-4032","NA","NA","NA","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMERS","3612","NA","NA","NA","NA","NA","NA","38652 _ (615) 751-4032","NEW ALBANY_HIGHWAY 78","NA","FRS","N","Mississippi","28","145","28145","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU FUTORIAN CORPORATION 4071 UNION COUNTY MS","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","928000000004071",NA,NA,"145B0003 UNION",NA,"928000000004071",NA,NA,NA,"2512","Wood Household Furniture, Upholstered","80302010","8030201040","80302010406",NA,NA,"MIDDLE CREEK HELL CREEK",NA,"Highway 78","New Albany","Union","MS",NA,"Highway 78","New Albany","UNION","MS",NA,"34.514823527447703",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,"Mgal per day",NA,NA,NA,"E_110044592973","NA","TENNESSEE VALLEY AUTHORITY","HIGHWAY 78","HIGHWAY 78","OK","NEW ALBANY","MS","UNION","38652","GOOD","(615) 751-4032","NA","NA","NA","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMERS","3612","NA","NA","NA","NA","NA","NA","38652 _ (615) 751-4032","NEW ALBANY_HIGHWAY 78","NA","FRS","N","Mississippi","28","145","28145","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU FUTORIAN CORPORATION 4071 UNION COUNTY MS","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","928000000004071",NA,NA,"145B0003 UNION",NA,"928000000004071",NA,NA,NA,"2512","Wood Household Furniture, Upholstered","80302010","8030201040","80302010406",NA,NA,"MIDDLE CREEK HELL CREEK",NA,"Highway 78","New Albany","Union","MS",NA,"Highway 78","New Albany","UNION","MS",NA,"34.514823527447703",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,"Mgal per day",NA,NA,NA,"E_110044592973","NA","TENNESSEE VALLEY AUTHORITY","HIGHWAY 78","HIGHWAY 78","OK","NEW ALBANY","MS","UNION","38652","GOOD","(615) 751-4032","NA","NA","NA","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMERS","3612","NA","NA","NA","NA","NA","NA","38652 _ (615) 751-4032","NEW ALBANY_HIGHWAY 78","NA","FRS","N","Mississippi","28","145","28145","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU FUTORIAN CORPORATION 4071 UNION COUNTY MS","TENNESSEE VALLEY AUTHORITY","TENNESSEE VALLEY AUTHORITY","928000000004071",NA,NA,"145B0003 UNION",NA,"928000000004071",NA,NA,NA,"2512","Wood Household Furniture, Upholstered","80302010","8030201040","80302010406",NA,NA,"MIDDLE CREEK HELL CREEK",NA,"Highway 78","New Albany","Union","MS",NA,"Highway 78","New Albany","UNION","MS",NA,"34.514823527447703",NA,"NAD27",NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,"Mgal per day",NA,NA,NA,"E_110044592973","NA","TENNESSEE VALLEY AUTHORITY","HIGHWAY 78","HIGHWAY 78","OK","NEW ALBANY","MS","UNION","38652","GOOD","(615) 751-4032","NA","NA","NA","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMERS","3612","NA","NA","NA","NA","NA","NA","38652 _ (615) 751-4032","NEW ALBANY_HIGHWAY 78","NA","FRS","N","Mississippi","28","145","28145","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD","GW","IN","FALSE","FA WU GAYOSO FARMS 233 DESOTO COUNTY MS",NA,NA,"928000000000233",NA,NA,"033B0010 DESOTO",NA,"928000000000233",NA,NA,NA,"2021","Creamery Butter","80102110","8010211030","80102110301",NA,NA,"HORN LAKE CREEK",NA,NA,NA,"Desoto",NA,NA,NA,NA,NA,NA,NA,"34.961482556745501",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,"Mgal per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712"
"MS","WD","GW","IN","FALSE","FA WU GENERAL ELECTRIC COMPANY 1316 HINDS COUNTY MS","GENERAL ELECTRIC COMPANY LAMP PLANT","GENERAL ELECTRIC COMPANY LAMP PLANT","928000000001316",NA,NA,"049N0026 HINDS",NA,"928000000001316",NA,NA,NA,"3646","Commercial, Industrial, and Institutional Electric Lighting Fixtures","31800020","3180002060","31800020606",NA,NA,"LYNCH CREEK PEARL RIVER",NA,"Highway 80 W","Jackson","Hinds","MS",NA,"Highway 80 W","Jackson","HINDS","MS",NA,"32.2829243368232",NA,"NAD27",NA,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,"Mgal per day",NA,NA,NA,"E_110038360797","NA","GENERAL ELECTRIC COMPANY, LAMP PLANT","HIGHWAY 80 WEST","HIGHWAY 80 W","UPDATED","JACKSON","MS","HINDS","39204","GOOD","(601) 949-3246","32.284722","-90.198611","NA","ELECTRIC LAMP BULBS AND TUBES","3641","NA","NA","NA","NA","NA","NA","39204 _ (601) 949-3246","JACKSON_HIGHWAY 80 W","FRS","FRS","N","Mississippi","28","49","28049","NA","East_South_Central","03","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
